config,n_classes,total_pix,pix_count,weights,total_fov_pix,fov_pix_count,fov_weights
layers_all,2,65536000,"{0: 6036574, 1: 10859426, 2: 48640000}","{0: 10.856489127773468, 1: 6.034941441656309, 2: 1.3473684210526315}",16896000,"{0: 6036574, 1: 10859426}","{0: 2.7989386032540975, 1: 1.5558833404270171}"
