config,n_classes,total_pix,pix_count,weights,total_fov_pix,fov_pix_count,fov_weights
traffic,6,98304000,"{0: 5486439, 1: 12580871, 2: 4018818, 3: 345430, 4: 39318, 5: 2873124, 6: 72960000}","{0: 17.91763291271442, 1: 7.81376742516476, 2: 24.460923584994394, 3: 284.5844309990447, 4: 2500.228902792614, 5: 34.21502169763644, 6: 1.3473684210526315}",25344000,"{0: 5486439, 1: 12580871, 2: 4018818, 3: 345430, 4: 39318, 5: 2873124}","{0: 4.619389735309187, 1: 2.01448691430029, 2: 6.306331861756367, 3: 73.3694236169412, 4: 644.5902640012208, 5: 8.821060281421895}"
