config,n_classes,total_pix,pix_count,weights,total_fov_pix,fov_pix_count,fov_weights
traffic,4,98304000,"{0: 5515560, 1: 15324090, 2: 4140927, 3: 363423, 4: 72960000}","{0: 17.823031568870615, 1: 6.414997562661143, 2: 23.73961192747421, 3: 270.49471277271937, 4: 1.3473684210526315}",25344000,"{0: 5515560, 1: 15324090, 2: 4140927, 3: 363423}","{0: 4.595000326349455, 1: 1.653866559123576, 2: 6.120368700051945, 3: 69.73691813671672}"
