config,n_classes,total_pix,pix_count,weights,total_fov_pix,fov_pix_count,fov_weights
traffic,3,98304000,"{0: 5828987, 1: 15412586, 2: 4102427, 3: 72960000}","{0: 16.864679917797037, 1: 6.378163923951503, 2: 23.962400793481518, 3: 1.3473684210526315}",25344000,"{0: 5828987, 1: 15412586, 2: 4102427}","{0: 4.347925291307049, 1: 1.644370386643747, 2: 6.1778064545694535}"
